999999,67,4010,0,00:03:21.900 --> 00:03:22.650,response,Teacher,Farrah,180.1,
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student great student right know many different pieces equipment nasa uses
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student well good then help maybe other friends understand some more about water moon like text read going quick question 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,impressed know that's awesome student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student know about space must know 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student maybe teach rest about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student interesting maybe some student background knowledge student answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student okay know awesome know much about space really know about space 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student because things might know because experience nasa student able share really appreciate
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student think awesome know much about space really appreciate sharing 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,yeah student absolutely right student thank sharing seem know about space about nasa 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's cool really appreciate sharing 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well thank sharing really glad background knowledge already maybe help others class today 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's awesome love background knowledge 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student already maybe teach tell about okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,yeah well student right student really value knowledge about topic 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah know maybe help okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"student give more information, expand"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah definitely good understanding student confident student knowledge about space learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well thank student will definitely help conversation talk
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student well that's actually awesome know about space because maybe might might know some things student classmates don't even know help help teach about space might even learn some things thanks work 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well know that's glad reiterate student because since student expert coming back 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"student help some information might even text might able help some add tional info, expand"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,something else actually text next thank addingexperts student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's incredible that's such cool thing hear about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student glad that's coolest things i've heard long time 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well know know because last night student learned about what interested really glad student here because really help
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,know student know about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,also help share share some stuff other people student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah definitely scientist equipment especially especially when they're going into space right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student appreciate know really look forward using some student knowledge know help grow students knowledge
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,gosh know student know know about space student learned about space 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student know certainly welcome student input about space excited learn about what student learned about space think certainly learn from another learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,know excited actually student learn know from learn from anotherlearn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student then explain student classmate then before leave then 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student same time help other classmate 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah know about space 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student definitely there astronaut moon they're definitely going need things like helmets space suits oxygen tanks super important people they're going space
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,love already know about space student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,maybe help couple things student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,yeah that's very true student like vocabulary word geology used could tell friends what word geology means because could help figure what word means 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well that's awesome because know what little r search learn about space maybe since student here class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"student that's amazing because know what then thinking maybe because know much about space already kind almost like expert today lesson, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,yeah that's that's pretty crazy thanks sure student glad such space expert here really excited talk about read little about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,cool always interesting apply student outside knowledge what learning student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,excellent cannot wait hear know about space talk little more about studenttell
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,that's awesomeprevious experience know really important class work together maybe help student classmates understand text little better 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,yeah awesome that's that's really great description space suit really glad experience student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,thanksknow already know about space class necessarily experience tell 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah that's amazingly important background knowledge know need keep brain especially more understanding what's going trying scientist able find water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student right think great student bringing student knowledge from studies student done space which amazing 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah think that's great think bringing student first hand experience wonderful that's exactly what should evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,well that's great help class else 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,maybe hasn't much experience learning about space share what know class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's awesome student answer would great could tell little more about student experience going nasa maybe article
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student because fact able include student experience there really awesomelearn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,okay well sounds like know about space stick around class just help class else learn what knowlearn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,absolutely think would isn't mean class else might well that's amazing inference right think about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,absolutely that's excited class because bring such great 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,like minds bring like touched what student said about mask mean said about oxygen tanks things important
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's great well thank hanging anyway going rely student expertise help even thanks much 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"nasa united states space agency paragraph student student right like background information want look back into paragraph,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"thank enthusiasm student about space right just focusing text based evidence awesome already some background knowledge topic,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,thank student sharing incredible experience wish could experienced 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student think good talk about what read together help help each other understand more great know about space maybe sharelearn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student yeah thanks sharing that's that's great connection made reading 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,awesome student glad interested space could help maybe some student classmates learn little about discover water moon know
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student whoa whoa sounds really exciting definitely sounds exciting definitely some some great things about there 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,right student yeah houston here nasa really cool really there 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,okay student we'll definitely able some student expertise conversation 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student you'll able student background knowledge really help understand okay learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,awesome come back together right student shared amazing background knowledge knows about space astronaut when space 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,alright good afternoon students just reading over student responses what no ice really great answering question especially using some background knowledge know about space about moon what student disagree
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's great love already know about space what think 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student amazing tool requirements wearing before there 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student awesome telling knowledgeable motivated terms subjects can't really can't wait hear student response fact already heard 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student absolutely love student making connections that's fascinating student there never another place though
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's incredible mean really shows from student response really enjoyed science begin 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student superior like telling background knowledge love visited there site made impact 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student that's incredible information love student sharing resource
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,"student that's fantastic means amazing schema which means student lots background information about space that's going help today, question"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,student which great excited many facts there student brain 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,180.1,already know about space makes happy because going able student knowledge expert about space help teach rest class going definitely relying student thank sharing before started 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Teacher,Farrah,250.1,
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student think really great starting answers just want really work looking text little more make answers more complete built text al evidence reading, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student think different strengths here just want really prac ice just like knowing content also being able skill backing responses text evidence from text, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay think part what right isn't just about knowledge what learning 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,first thing want talk about when here class want think what question asking what what mean circle evidence yeah student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student lunar orbiter will land moon south pole look deposit large polar crater deposit very small scientist said lastudent moon surface would hold total about ounces water what deposit
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student some really great responses going make sure answers proven from text 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student text tells astronaut using water from moon need back into text figure think water moon could valuable 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well learn some morelearn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,thank joining small class table class appreciate answers gave ahead review some things we've talked about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well great know about space going specifically talk about moon water found moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going look questions okay want just want class look together deeper understanding reading passage
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student want look deeper into question asked okay because struggled little giving specific answer question okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"class want challenge think about answer right find evidence text support answer student what's going, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,excited excited about space challenge back into reading think about response gave read discussion question student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student figure look back story figure more depth answer
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need every student classmate right explain need look another answer okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,wanted kind dive into here want make sure same page kind understanding test text full extent student evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,should look responses kind where grow where improve understanding article read about something really cool really excited talk class about evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student more specific response 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well together just looking article closely together
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student just what take away from just reading then discussion just together just looking little reading together 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student okay what wanted pull back here about because even though might information we've learned other places about space reading text specifically mission finding water moon correct, learn"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,question what equipment used find water student found different types equipment used background knowledge that's exactly what question asking okay look deeper into question okay yeah 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student want just thank much answers given here just clarify answer best work around arrive more suitable answer okay
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,left where trying actually locate answer from passage going just briefly recap looking word student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going focus elaborating answers okay okay okay alright concern while class student text answer question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay well going work together class answer question class effort just person answering okay
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just diving deeper into text class class same page 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah what's some strategies find answer question knows strategy 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student case that's what going take look student answers, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah well always good background knowledge space that's really cool student interested always learn names machine y things like that's read passage together hopes would learn more
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay think just wanted just deeper discussion 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question what equipment scientist discover water feel like just wanted just discussion what thought answers
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay student we've reading about water moon talked about moon desert going think little thorough okay know what thorough 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student talking about moon desert right answered student questions going discuss understand questions going discuss listen friends responses learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay going think strategies ways improve answer okay find word
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student writing going help connect learn 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student better okay want want process going
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student reflect answer think improve response
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student good thing here talk about information we've just read learning about,learn"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay right great here's what class going talk about skill skill circling underlining word from question text okay what question someone read 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay look back student answer real quick going through each student responses okay look student response first what 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,we've already read text about moon class just want talk class about some student answers student questions discover more answers think more deeply about passage sound good class student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student want really focus what says article today want learn more details about scientist especially moon, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"right student best answering question some really went into detail pulling specific sentences from text want specific answer remember discussion question is student , "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,well that's very statement because don't even know about space space broad there's many unanswered questions think eager learn about didn't even know about water moon though might think might know some stuff sure there's something might could gain from think very beneficial student class 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student going look some student answers ways could improve some some strengths many student answers
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student yeah wonderful buddy going talk just little more about text evidence help questions want look question number,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,right probably extensive knowledge outer space through know stuff class focus 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student extracting information from from informative text that's main goal what working together suppose will start, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,well sometimes feel student might some knowledge wasn't really covered inside text maybe student other friends class learn from 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student work learn from each other kind discuss what we've read questions teacher name will gladly answer okayevidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"really great responses reason kind small class kind build responses although asks what equipment scientist discover water moon there's little more could probably answers help better make sense, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well good what going today look article previous read called water moon going look discussion question regards what equipment scientist discover water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student what just kind around room just raise student hand i'll call then look student response kind figure where came response saying correct could little work will just kind raise student hand i'll call, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student today what hope kind come together work some strategies kind hone answer specifically wanting okay, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student well hope student right think through second question will able make sure understand kind really dive deeper into question find evidence from text sound good,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"because just yeah just looking space looking well read text just working class kind share knowledge each other okay, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,bits pieces there class want volunteer first where kind critique through answers look find maybe some more detail support answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,good seen student responses discussion question wanted talk about came know answers student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,wanted over discussion question answer student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student great alright what talking about student student article student passage what equipment scientist discover water moon student talking about space 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student reason looking back over student answers want help better understanding space exactly there water moon, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,want little deeper into question figure exactly what they're talking about expand some ideas class write down student answers 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class some really great work some good answer ch ice don't feel complete understanding what question asking firstly what want learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay first want make sure clear understanding what question actually asking learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student yeah well that's good corrected student answer going look going deeper together figure more precise answer something little more evidence okay, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"no ice changed student answer going hang like what changed student answer going some what thought student answer going help other people class same thought process okay, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay when reading question found ke word trying find word back text know what answer give 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay well going work reading comprehension class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student today want work finding
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student ke word questions help better answer questions
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think able work together kind pull resource there come right answer
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going class learn together discuss what read
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just class discussion we've read talk
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay well class help each other learn learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student seems like some understanding what trying find quite there just what like like around read little little person time then going work through question together sound like plan learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student fantastic love amount enthusiasm real quick before begin would like just address thing tell students whenever walk into classroom first time
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student thing like mention students like mention well philosophy answering questions might weird thing hear like mistakes 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,that's weird thing hear teacher save right like mistakes student probably going hear many make mistakes student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class bring back together class answers changed based student class discussion 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,want make sure class really good understanding lunar orbiter helped discover microscopic water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay well want focus student attention article just read going examine article determine scientist gone about finding water crater moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well guess what going learn some things today might find something didn't know
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,point class just elaborate more class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just wanted talk about answers kind where class student answers from
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,well collectively talk each other wanted aspect another persons answer well class could totally about getting different partsdisagree
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what kind hoping from search text kind show what learned from text
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"class just going focus some things read change answers better reading sound good student, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,tweak little improve adjust student sentences just show understand what text saying just wanted class examples exactly from text know class easy time reading
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay well today going experiment different kinds groups know about space then maybe help student table mates probably don't know much sounds good student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,good hear today class because going focus today's lesson which about scientific tool used moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student other going talk about whether moon valuable resource people able live moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,there short reading gave class questions just remind what questions i'll read loud class first question what equipment scientist discover water moon student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay we'll just work question number thank letting know class will time write down student answers questions
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class pulled into small class because think really good answering discussion question about water moon text want work each little more just make student responses more academic little longer student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going discussing trying expand more upon sentences would like just other passage student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,think class really great thinking while using text going around room give little feedback each student start
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student know know about space isn't about learning about space about going work creating better responses when read text makes sense 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there's just things need work order create better responses better understanding text 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,here because concerns about each student guys's responses water moon passage going work improving student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student know about space doesn't really anything learning about space going about improving responses questions when read passage learn
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think about before actually look water microscope what equipment scientist discover water found moon microscope after found what find remember 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student says nasa send small machine called lunar orbiter investigate question what equipment scientist discover water moon look afterwards make sense 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student absolutely first like talk about question when word equipment what what mean what equipment mean tell
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student absolutely asked write down student answer sheet paper what kind equipment will using
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student because thinking about word evidence evidence basically just just means proof, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student absolutely what evidence called text al evidence means student drawing student answer from source, question"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student alright talking about sort evidence sort equipment scientist water find water evidence sort look, tell"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student specifically looking piece equipment used discover water find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,trying discover trying look student something tell
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah things really important think really cool experience article what specifically asking about water rightevidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going tell about equipment that's used water what equipment main class
